"frame_path","label","video_dir","frame_idx","img_key"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000188.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","188","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000188.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000189.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","189","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000189.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000190.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","190","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000190.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000191.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","191","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000191.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000192.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","192","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000192.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000193.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","193","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000193.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000194.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","194","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000194.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000195.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","195","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000195.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000196.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","196","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000196.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000197.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","197","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000197.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000198.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","198","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000198.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000199.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","199","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000199.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000200.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","200","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000200.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000201.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","201","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000201.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000202.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","202","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000202.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000203.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","203","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000203.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000204.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","204","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000204.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000205.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","205","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000205.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000206.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","206","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000206.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000207.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","207","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000207.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000208.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","208","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000208.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000209.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","209","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000209.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000210.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","210","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000210.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000211.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","211","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000211.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000212.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","212","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000212.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000213.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","213","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000213.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000214.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","214","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000214.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000215.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","215","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000215.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000216.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","216","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000216.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000217.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","217","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000217.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000218.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","218","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000218.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000219.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","219","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000219.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000220.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","220","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000220.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000221.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","221","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000221.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000222.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","222","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000222.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000223.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","223","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000223.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000224.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","224","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000224.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000225.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","225","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000225.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000226.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","226","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000226.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000227.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","227","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000227.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000228.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","228","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000228.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000229.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","229","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000229.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000230.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","230","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000230.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000231.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","231","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000231.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000232.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","232","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000232.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000233.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","233","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000233.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000234.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","234","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000234.jpg"
